,Unnamed: 0,Contact Group,Arrival Time,Patience Time,Handle Time,BO Need,BO Deadline
0,0,1,5.38038351146182,2.338026219481527,3.510756811339722,0,5
1,1,1,8.462119538116267,3.096538870617792,2.442625234304472,0,5
2,2,1,9.07747838311773,3.834155531509774,3.4207963212770287,0,5
3,3,1,14.287066495332876,3.7723465398794502,1.5561546769139338,0,5
4,4,1,19.32232497908115,4.762643926924744,4.084318910179637,0,5
5,5,1,19.747310857476812,2.268557959499072,3.467195745384195,0,5
6,6,1,21.277389849464356,2.9150048037176104,4.206648793687559,0,5
7,7,1,32.765064639407,3.897113156943151,2.7227253624307273,0,5
8,8,1,32.96149521577029,4.462616935401341,4.600596339233124,1,5
9,9,1,50.06286049935713,3.967467298657977,3.4588280735740504,0,5
10,10,1,57.435709156627446,1.715652440165162,0.8647934644800871,0,5
11,11,1,66.5514695523424,7.692992166913439,4.210963694299288,0,5
12,12,1,70.72633375058011,3.1334127917759385,3.5196533624871886,0,5
13,13,1,76.64532188495696,4.260894536206287,2.2589602908983735,0,5
14,14,1,77.76066447731745,4.410463649612179,4.484039981068552,0,5
15,15,1,85.44878531286341,2.812103547473713,1.8622583382768434,0,5
16,16,1,92.49922089845784,2.6534245250243687,2.201006888062937,0,5
17,17,1,122.58038565350968,4.796003249948503,1.910148281343055,0,5
18,18,1,126.48365112349512,4.279769157845685,3.9827985350000636,0,5
19,19,1,133.82660411341584,2.925696467345758,3.3985875720654057,0,5
20,20,1,168.16025435439022,3.3237312585856666,6.176995098298533,1,5
21,21,1,172.21957372989257,3.4878318753019104,3.799129684469758,0,5
22,22,1,177.4311575793038,2.9606136778031593,5.976012187736028,1,5
23,23,1,182.19283528568,1.880325265254118,2.1831955764936537,0,5
24,24,1,186.15102043992957,3.523936067753448,7.925661564114258,1,5
25,25,1,196.4123316712713,1.8050674444058668,2.1046806124952986,0,5
26,26,1,197.35635414719812,2.9144603598219967,3.18962067652041,0,5
27,27,1,200.17485751738195,2.317166890919083,2.6366685478575196,0,5
28,28,1,204.62457775090883,5.056216512251842,6.348947135173611,0,5
29,29,1,211.25927345528595,4.778027766902196,2.8789129737930463,1,5
30,30,1,212.18248903031025,5.499124258256314,2.7965302119150417,1,5
31,31,1,212.6454369559765,3.2494008163260215,2.520074667179555,0,5
32,32,1,214.58940578174088,2.482621725772034,4.198325801583989,0,5
33,33,1,214.7088595174164,4.004613657666191,3.2806635109915874,0,5
34,34,1,234.1503378361496,2.000832323481755,2.047410310069223,0,5
35,35,1,244.03407692207503,2.689508997890393,3.287193800365808,0,5
36,36,1,246.8234547953201,3.538173785557566,2.5731824724119887,0,5
37,37,1,248.65154806387915,5.2159119948333394,2.5324975237111196,0,5
38,38,1,275.88015116411856,2.030958419619689,1.4528580031861016,0,5
39,39,1,280.0845056908709,5.453620392093912,4.092275886431973,0,5
40,40,1,290.61598810770283,2.470171612731894,3.8975723337394435,0,5
41,41,1,297.2692257995184,1.7811180571194754,4.7413807032617195,0,5
42,42,1,299.33565893000406,3.332247618301596,4.025338465453602,0,5
43,43,1,310.87227774712056,2.6220438695015225,3.417076332432837,0,5
44,44,1,314.489269990561,3.2718973634009214,5.03421587556526,0,5
45,45,1,318.94999247161934,8.603793741320551,8.953934707059432,0,5
46,46,1,332.63977310180434,1.5604778749604096,3.173690036330215,0,5
47,47,1,343.6448895776037,4.83269661725699,1.9189938065107748,0,5
48,48,1,344.64899321455806,3.665189302645147,2.9004965874795445,0,5
49,49,1,346.4470300448341,5.959762245189587,5.194448427698911,0,5
50,50,1,350.8401999706335,2.091597817334799,1.6885071270472602,1,5
51,51,1,351.99966746993084,2.409253553121995,2.5127583718474646,1,5
52,52,1,368.7608764497416,4.272836715856194,5.70853710436102,0,5
53,53,1,376.5660723906543,3.0335717367301402,5.559104851291349,1,5
54,54,1,378.567955633832,8.625332058662467,5.049421824725823,0,5
55,55,1,381.0120645822769,1.488761562160187,3.903061069970913,0,5
56,56,1,383.2068606547757,6.04460169107052,2.408264261947542,1,5
57,57,1,383.9827650921526,1.9421486418554397,2.4621546307906863,1,5
58,58,1,384.0301918495119,2.4237898263033224,5.075876026941581,0,5
59,59,1,395.06867235624543,5.528500079857292,5.4282322993532155,1,5
60,60,1,399.5026507178676,8.942994122795968,9.951585885134277,0,5
61,61,1,412.8836087967224,4.594305297206394,2.350816667916797,0,5
62,62,1,416.8393222497029,5.732885175217186,3.2181446958284936,0,5
63,63,1,431.9122559239866,5.973150657078921,4.352798852215509,0,5
64,64,1,432.7625969722669,3.8837937254116093,3.5989571123260617,0,5
65,65,1,433.5382059572613,3.0578917807592534,2.2486657072377474,0,5
66,66,1,438.9746450672246,5.397736589112378,3.0807300212494657,0,5
67,67,1,441.9229922538417,4.538800319877329,2.7451971674616162,0,5
68,68,1,443.3879054064385,3.324588944727342,3.4057549345929354,0,5
69,69,1,446.4494212202925,2.8708427153368015,3.1529608408628467,0,5
70,70,1,447.734645258742,4.38001400788084,1.8143359514407233,1,5
71,71,1,451.8048600126935,3.029298940189475,7.3087341541135995,0,5
72,72,1,456.55644853197583,6.61304079536032,4.108775161908262,1,5
73,73,1,467.9375751096916,2.7982241212211956,3.812489550310853,0,5
74,74,1,470.1851150134893,3.907357128815982,4.033617810010287,0,5
75,75,1,474.9964988486905,3.0234538464850127,1.2331209729489399,0,5
76,76,1,481.31175055851344,3.0558604480745855,1.7959873911323478,0,5
77,77,1,491.8692911646846,4.205210421634948,5.265360726305089,0,5
78,78,1,496.9918826623693,3.252647078484866,3.3152098749287533,0,5
79,79,1,502.3926115735608,2.619387647007355,1.4189264233053853,0,5
80,80,1,503.5767531517778,2.5158758747828904,4.214674772323931,0,5
81,81,1,505.4788079639908,4.099993043574227,5.6914542844914715,0,5
82,82,1,506.2221187644189,4.804660558612763,4.235592358084212,0,5
83,83,1,509.7135993887225,2.459282091219811,5.64437255701588,0,5
84,84,1,513.8699759508293,2.5556002299744307,3.99335085392222,0,5
85,85,1,518.2547842099174,4.741307753937804,5.814999168794535,0,5
86,86,1,538.9940514970519,3.4307598086916724,5.781660188784753,0,5
0,0,2,1.192072890250564,10.87854221499448,9.980981975958207,1,6
1,1,2,2.6833201335918675,4.378668115340254,6.993588165467272,0,6
2,2,2,16.508507361089844,17.820575043005302,3.855216580939152,0,6
3,3,2,22.492146917257905,7.602927832250299,6.546330848836361,1,6
4,4,2,26.787029007056613,2.5370721667234246,3.763894638134024,0,6
5,5,2,27.88862716346396,0.8907051143130947,4.856168727708995,1,6
6,6,2,31.721192534732072,7.522975917229203,8.874799897163575,0,6
7,7,2,37.16476076682444,3.154437509459008,2.147222705115286,0,6
8,8,2,38.8224320860371,3.03667744160827,5.056561347736002,0,6
9,9,2,40.4686128315997,9.393604309852547,7.83458734180455,0,6
10,10,2,46.67397001518172,6.759369100059971,6.151391518874972,0,6
11,11,2,50.28391052672573,13.975621764623043,8.098570916822107,0,6
12,12,2,51.61256977992828,9.104925684342582,9.244153739429136,1,6
13,13,2,52.09163478769476,14.739633159196497,15.445871036434653,0,6
14,14,2,53.491578150816366,14.813290253630745,5.547944735473359,1,6
15,15,2,56.48366224088785,3.1579741848938636,1.7506745897556444,0,6
16,16,2,57.46470372459832,26.418168369910028,9.905402368115272,0,6
17,17,2,61.66005153472205,1.426486146407806,3.251422694306721,0,6
18,18,2,63.15361548124565,6.023613461430819,3.326033851940203,0,6
19,19,2,64.3092739194753,17.839701140450494,9.258612674547726,0,6
20,20,2,64.4360030510256,22.38365898404848,2.9611706975153167,0,6
21,21,2,79.24190438859512,2.7191333733507963,4.657302874131433,0,6
22,22,2,91.59715019724888,0.4318567586584087,6.350932968773429,0,6
23,23,2,97.01207889927063,25.516689391207304,9.297107879902894,1,6
24,24,2,98.61334037586984,8.049924694079623,2.5341038716510567,0,6
25,25,2,102.15477274752084,11.934373499528768,7.1602365811423665,0,6
26,26,2,109.04068307406476,19.03990928464971,4.028910991835207,0,6
27,27,2,109.46699967823989,13.69142669978508,2.984821657031032,0,6
28,28,2,111.32142680446935,9.072704779319366,2.03138903796616,0,6
29,29,2,115.37305470861286,6.227932467041552,5.2030422933829445,0,6
30,30,2,115.4074682035112,5.822950512360877,6.248052289130592,0,6
31,31,2,121.59004943410604,7.44446768929701,3.1172546499263873,0,6
32,32,2,125.77149897668356,2.71802106924798,5.143011117252634,0,6
33,33,2,145.61010701347118,24.71279161578251,2.907398131465471,0,6
34,34,2,153.77327031795767,2.3425373359498853,3.0750096744209,0,6
35,35,2,157.04434615105893,3.900677656258188,4.198797126805107,0,6
36,36,2,159.55223579793392,13.624169656389006,13.789466570670843,0,6
37,37,2,163.50652833108043,5.68793093476508,12.477738649938622,0,6
38,38,2,168.21117827656994,4.726001437162365,6.006501947300087,0,6
39,39,2,172.9108984849457,4.949263125940206,3.385906108896181,0,6
40,40,2,175.58267701946357,2.9207151417943957,4.0162966326042975,1,6
41,41,2,182.17894789873327,3.974609496333577,4.380574832113489,0,6
42,42,2,191.18625139632377,6.315466255769294,9.84835157201388,0,6
43,43,2,191.27400186895372,2.314308550479754,4.866720593783645,0,6
44,44,2,191.6868195649897,10.599451499913544,10.368747380895593,0,6
45,45,2,200.00263076131853,16.302924000121912,6.587414210153651,0,6
46,46,2,216.05987487048836,4.324157796366054,8.605022855289882,0,6
47,47,2,216.6482979777665,2.9108563430391072,3.5422421429014177,1,6
48,48,2,217.784290882412,17.434342925181582,7.34883219731188,0,6
49,49,2,223.23274801159448,13.651896959095438,4.825291882390539,0,6
50,50,2,224.16694680998225,16.1908286463372,7.308263306254501,0,6
51,51,2,237.1357284298951,3.119513990254601,2.7821970592407723,0,6
52,52,2,246.8325971828903,13.668019011581197,6.822842952918664,1,6
53,53,2,248.34812984621377,2.8200969891153553,5.2080692140414975,0,6
54,54,2,259.2061552246656,4.498408075034389,5.781277186053892,1,6
55,55,2,266.7451134689961,21.837167456320376,8.412444871092255,0,6
56,56,2,272.4566574870548,30.294756268976737,14.294392585859594,0,6
57,57,2,275.8604642132205,6.761474209652281,2.213899961401021,0,6
58,58,2,281.6167669447293,23.567751456449272,6.953289195121556,0,6
59,59,2,292.1405046991316,10.520643652047852,3.378563893093998,1,6
60,60,2,294.6850308786813,24.294584199355796,6.682465874803043,0,6
61,61,2,296.28432804447,8.179650610109956,9.004511532957997,1,6
62,62,2,302.0762973897713,5.119244233528175,2.7065632686042576,1,6
63,63,2,313.90158457702,25.883595921988437,4.207790137131825,0,6
64,64,2,316.49102355914056,1.8023001152873397,5.0328288071922485,0,6
65,65,2,317.0625377250156,4.570950626028706,11.941001671810659,1,6
66,66,2,317.4325185340121,12.344232120327726,4.5963599917273665,0,6
67,67,2,327.9555492433185,19.75932956720381,5.857953773144762,0,6
68,68,2,329.2713504575124,11.103743524998073,8.26756157190068,0,6
69,69,2,339.71861677766947,0.18789234370752622,1.5961005631211462,0,6
70,70,2,339.93845199299744,12.197978895417263,3.698559197497484,0,6
71,71,2,344.00740225716083,12.40096140794246,8.550849489384646,0,6
72,72,2,346.43566988619426,4.6631422765013895,5.797074472080185,0,6
