,Unnamed: 0,Contact Group,Arrival Time,Patience Time,Handle Time,BO Need,BO Deadline
0,0,1,26.903299341487635,2.549829327359453,2.544913995331765,1,5
1,1,1,27.07598963840952,5.584418306672587,4.623708187635831,0,5
2,2,1,29.18338384830097,4.730921332948344,3.989947269653588,0,5
3,3,1,34.99775477059208,5.507056685258256,9.14055049299466,0,5
4,4,1,35.665947160829404,3.493500683587466,4.342410805441374,0,5
5,5,1,35.97440090758986,3.8928431530959187,5.108045056413493,0,5
6,6,1,40.75859939470232,2.509399250535855,2.8906305138242536,0,5
7,7,1,51.48729836627599,4.238840802066637,1.9535242099901153,0,5
8,8,1,52.6285560393428,4.122597642157488,5.904541558410339,0,5
9,9,1,53.01743558765743,4.440192348776212,5.1457924258724885,0,5
10,10,1,55.23443030811891,4.752009784678531,2.453666427803974,0,5
11,11,1,57.686181012729975,3.5770652204818307,3.1195296553720846,0,5
12,12,1,61.9493030488574,2.127593393466169,4.795187709071539,0,5
13,13,1,85.63064087575628,3.977960425056962,3.2858489561313085,0,5
14,14,1,87.11726741695396,4.618858241678896,5.7245768843238265,0,5
15,15,1,88.73881655407207,3.5118375170039333,4.049013473037406,0,5
16,16,1,97.769914881044,2.6897866826784282,2.2409337015068926,0,5
17,17,1,98.50822503927044,3.9646261757608645,4.277798446583689,0,5
18,18,1,113.47755513711876,4.009379794556806,3.05962831346943,0,5
19,19,1,117.16714932503253,3.7616911746765083,6.173987825430728,0,5
20,20,1,136.8290186741728,4.123232826069937,4.831438763768913,0,5
21,21,1,142.25504592166615,2.2587516594162165,4.1625160062943065,0,5
22,22,1,148.3502237855445,2.6814255455646836,1.4144961991067426,0,5
23,23,1,155.52851717540537,2.8218331742811578,2.339147002215596,0,5
24,24,1,157.91133945779282,3.1649917175569318,1.7969753592109252,0,5
25,25,1,162.47216101213894,3.8901085054297417,1.4806950011093178,1,5
26,26,1,169.6809132342482,1.4917157603538511,3.315298173999242,1,5
27,27,1,172.2197022048088,3.951055919245773,4.696076614759097,0,5
28,28,1,173.3815036840293,3.263071497180306,2.400230827025161,0,5
29,29,1,178.43476894338224,4.21725433213882,2.2035894065793746,0,5
30,30,1,188.72739334158555,3.683901726668489,9.01921945854373,0,5
31,31,1,190.1413088770687,5.233340948054101,3.4865249144962376,0,5
32,32,1,194.84304235596136,3.8397375016598656,2.4389841018065304,0,5
33,33,1,195.37666497389037,3.3211806880991057,3.029538245499204,0,5
34,34,1,199.4133594165197,3.606551457096266,3.2721234838113205,0,5
35,35,1,206.65404924482823,2.9038361599079767,5.622204842753709,0,5
36,36,1,213.83657258859705,2.270305443612641,2.675190909740184,0,5
37,37,1,214.7265773339067,2.8697355699483724,3.8809376647925067,0,5
38,38,1,244.3790759921356,2.488027912017279,4.306424879484865,0,5
39,39,1,245.82316749317397,3.1159561829956077,3.912737580107856,0,5
40,40,1,246.46538777427529,1.8514191259703157,2.7534092147199316,0,5
41,41,1,248.44082239143552,5.538012618940864,6.9528791796087805,0,5
42,42,1,253.82636624852955,4.5313662634980565,3.827782444264313,0,5
43,43,1,254.31046442613203,3.4176638830026342,5.105851686104195,0,5
44,44,1,259.0985950571622,1.2908007884607537,3.772347273768502,0,5
45,45,1,274.5821441651729,4.057399779646429,2.6851668531905397,0,5
46,46,1,287.1890874122354,4.906753833925869,2.823170648861175,0,5
47,47,1,287.41728870440403,3.484377793382139,3.755886910668974,0,5
48,48,1,293.6492536501264,3.203270678696824,3.325209114379113,0,5
49,49,1,294.92936801472456,2.8280829147324393,4.894128216586885,0,5
50,50,1,297.1594525505049,4.05390848286082,3.104102964693534,0,5
51,51,1,310.62974068731097,3.110599136865752,3.132384421844157,0,5
52,52,1,311.056671171664,2.4762697179596027,3.4337209484688036,0,5
53,53,1,331.924620011899,3.5191542308768744,3.492247570580958,0,5
54,54,1,341.52948509398294,1.4148628676486885,1.5368209077362183,0,5
55,55,1,346.79796774330816,3.6055291895049897,7.166010726540741,0,5
56,56,1,352.51474778376706,4.036552760995369,4.702697728969953,0,5
57,57,1,353.6119911248174,3.076834222989792,7.8752130537662115,0,5
58,58,1,357.09516981138006,3.3152803926358403,4.162949878599036,1,5
59,59,1,357.8009547255422,2.3317575545270146,3.8872768626506864,0,5
60,60,1,359.9180014733737,2.016485811755698,4.282839820909709,0,5
61,61,1,364.0170907733944,6.241029166623702,2.8453059987363396,0,5
62,62,1,365.65071145860895,1.2088396242192354,2.5371185807425047,0,5
63,63,1,366.4842343541476,3.1751352909534214,2.4929484817398557,1,5
64,64,1,376.7959870459039,4.300065717296967,1.647019560020408,0,5
65,65,1,382.3858991263381,6.3380911531063955,2.348630265832219,0,5
66,66,1,382.8012239822632,2.926747973855376,3.055738689930288,0,5
67,67,1,385.9756623632631,4.696045556856539,3.1884935825934866,0,5
68,68,1,386.2853339867257,2.52266473353952,0.5711180939470193,0,5
69,69,1,392.3326919355529,2.8731219613307126,3.00209908329763,0,5
70,70,1,408.2464877117712,5.692615103867794,6.072993039181994,0,5
71,71,1,410.84289275878825,2.5654985655722067,4.35711994448497,0,5
72,72,1,412.02661799377006,5.231847221800192,3.8826044546670815,0,5
73,73,1,420.4260706921024,4.23825703441261,3.686983289521055,1,5
74,74,1,430.4422094268454,4.7735099979479525,1.60167472507801,0,5
75,75,1,435.9721384614565,4.545626196915244,2.366139031302785,0,5
76,76,1,439.87244557294986,1.9237911837283883,1.7849075816127706,0,5
77,77,1,446.156608599667,5.733561649953826,3.0837330024872576,1,5
78,78,1,447.3147163396558,4.420554678708435,5.643645230582741,0,5
79,79,1,455.038732942285,2.98278891821733,4.928678389502881,0,5
80,80,1,455.13761257177214,4.866497599475187,2.3715737621820447,0,5
81,81,1,459.1854479024644,5.491908129998627,4.738771158938466,1,5
82,82,1,461.50467063815023,2.540198760655784,2.070933450963621,0,5
83,83,1,467.0280102729285,4.17008360972759,4.879510635210319,0,5
84,84,1,469.7906136271825,1.863752494596233,2.3594119592771845,0,5
85,85,1,471.6139028970224,2.861992340917213,2.0838882778564765,0,5
86,86,1,475.2759910789653,2.616278923645833,4.909823668468886,0,5
87,87,1,477.960532796835,2.9591614668516164,3.383824444216084,0,5
88,88,1,482.75256679852725,4.151044693871474,5.889394627566521,0,5
89,89,1,493.0385693381664,3.171164217865621,6.679677374025204,0,5
90,90,1,500.8539190180205,3.6384729392014243,3.906788510349847,0,5
91,91,1,520.9986183899287,3.844912847212779,4.427324281186106,0,5
92,92,1,527.2520423171997,5.952480806634908,3.1302591606091457,0,5
93,93,1,528.382658448197,2.6768101450030377,1.4885642352107318,0,5
0,0,2,10.050781953696358,15.816108517445564,4.293118509685851,1,6
1,1,2,16.414054627614,10.643242111156427,3.0828003948032072,0,6
2,2,2,17.088110543835192,3.3730007640014286,10.441565814404369,0,6
3,3,2,25.364508066961328,11.13938653634319,2.517333663346022,0,6
4,4,2,28.23164939463457,6.773960941089456,5.6672570636805615,0,6
