,Unnamed: 0,Contact Group,Arrival Time,Patience Time,Handle Time,BO Need,BO Deadline
0,0,1,3.603828593415011,4.159665443785799,3.766336786340926,0,5
1,1,1,13.991554577607754,6.574490274393232,2.5920694987475486,0,5
2,2,1,17.924710546834838,3.5736356614283875,2.9460098767484606,0,5
3,3,1,24.52728979140505,2.6724798721763516,1.7192783800159788,0,5
4,4,1,39.82680546594582,3.480478764813135,4.911357850552233,0,5
5,5,1,41.73727003957974,1.9968339422738144,2.9764410191220505,0,5
6,6,1,54.45458478716455,4.085516897160159,3.0749303416536793,0,5
7,7,1,57.03529629991103,1.469794898363861,2.0300754574824555,0,5
8,8,1,59.02602353847285,3.0936048229616544,6.500659452892644,0,5
9,9,1,59.57655390579205,3.837803133608025,2.670256775687893,0,5
10,10,1,65.09396013005174,3.4605181166096965,2.2836397702880507,0,5
11,11,1,74.33228346942474,5.670911339149248,6.1805634956577915,0,5
12,12,1,91.4258804404508,3.1731114198958843,4.841602681375529,0,5
13,13,1,105.70867514719382,3.864266192781554,2.7003748330431425,0,5
14,14,1,108.92872209560625,2.5692956960915505,2.6444660935273565,0,5
15,15,1,118.0069556259248,6.506929657205792,3.4894431021356653,1,5
16,16,1,121.8619964747483,3.3860850541569794,2.352918720646382,0,5
17,17,1,128.26532380418104,2.5491796189259954,4.3574819196458305,0,5
18,18,1,134.2031184487232,2.836979275506197,3.512648474718214,0,5
19,19,1,137.29032628146632,5.257128839936438,5.052187518400654,0,5
20,20,1,142.2970500328852,3.6353688030259126,2.3662319080145426,0,5
21,21,1,160.39663983934196,4.529439035501533,4.027521746597514,0,5
22,22,1,165.03082800515256,5.04651067742752,2.739338139130179,0,5
23,23,1,182.23306050987463,3.451615172319261,2.7044637780879626,0,5
24,24,1,182.95547223731347,3.836035857461719,4.579406417788129,0,5
25,25,1,189.72615750575105,3.849711189316457,4.581006719264032,0,5
26,26,1,190.29498210234976,4.591538564723985,6.156786411932351,0,5
27,27,1,194.00918011948727,4.35769767288935,1.5370833416819532,0,5
28,28,1,201.23660285268355,2.8923060451925875,5.048335258761324,1,5
29,29,1,205.12455790540184,8.017259059198471,10.291855918323847,0,5
30,30,1,205.26750856196668,2.9576138013976947,2.2257225241107146,0,5
31,31,1,208.5362985055884,5.522800897952881,4.570582231571716,0,5
32,32,1,214.52134419118568,5.6660466814708705,3.5255987904942665,0,5
33,33,1,215.2278283348044,3.8939695732684085,1.423945880285678,1,5
34,34,1,222.43281742367608,2.0651275465284,4.053100576401342,0,5
35,35,1,229.8426768207873,1.1501556246744904,1.4914586843209956,0,5
36,36,1,236.5285931803934,1.1890865056715267,1.8656606677891108,0,5
37,37,1,237.32413761645495,3.5067415971935376,4.34462446300251,0,5
38,38,1,238.42597280278696,3.3283135129655017,2.4017708995893714,0,5
39,39,1,245.9305294747207,5.96021604505116,4.410245754799564,0,5
40,40,1,259.80973344365185,5.775434567081045,7.837389931935777,0,5
41,41,1,264.0653482104711,3.0826430537171587,4.332348723524054,0,5
42,42,1,267.68574217030203,3.372001211773538,2.6010482490302467,0,5
43,43,1,270.73999986848577,5.977488056644302,5.283672803297465,0,5
44,44,1,273.0886186753252,2.521054911152644,1.5106747246444314,0,5
45,45,1,273.60005815449773,2.2395673682485215,6.414993029278821,0,5
46,46,1,297.38981418752326,5.168567894761862,3.4499011396857484,0,5
47,47,1,302.0154295914122,3.8209511880267564,2.3920857454280777,0,5
48,48,1,310.1739709988356,2.506723634646755,2.38916855901627,0,5
49,49,1,313.216417982962,3.2461954513917775,1.3548589828716169,0,5
50,50,1,313.9609099951426,2.2192288594011385,2.6178286406081437,0,5
51,51,1,321.7053310179928,3.952683015976761,6.351425449605068,1,5
52,52,1,342.1899695785472,3.279183570256249,2.3898194971708784,0,5
53,53,1,351.6393436418327,4.76534971653397,5.584228559514973,0,5
54,54,1,352.4020308342038,3.437691583189003,1.6534954412322036,0,5
55,55,1,363.06606459287246,3.5783013847108207,3.5649236435507183,0,5
56,56,1,373.17459794276107,6.121487796082704,6.82990933091931,1,5
57,57,1,377.4883494484699,4.007017692571892,5.762665625883368,0,5
58,58,1,384.99678795259655,3.5799722757460786,2.657504180819452,0,5
59,59,1,385.8682493312608,1.6195235564344317,3.3249414119644847,0,5
60,60,1,389.6323716266917,4.520072322864599,6.6014208300228026,0,5
61,61,1,401.33629472854585,2.3987414992401654,1.7270381244092459,0,5
62,62,1,402.3699281902033,2.167523854951768,4.243566023611481,0,5
63,63,1,408.8290174971188,4.079927778283212,4.237315905619577,0,5
64,64,1,411.8443595514384,5.910644383106107,5.548529939794845,0,5
