,Unnamed: 0,Contact Group,Arrival Time,Patience Time,Handle Time,BO Need,BO Deadline
0,0,1,0.8140809572480071,2.7485369626293674,3.4225202486509287,0,5
1,1,1,1.1410681871282813,2.9648740690886735,4.031639003105343,1,5
2,2,1,4.302178655683325,3.6695808844058284,3.3567767120426426,0,5
3,3,1,14.773598477096373,4.275567361991613,4.716260603122237,0,5
4,4,1,17.49350790245881,4.1961487183154045,5.915011323970292,0,5
5,5,1,20.54747829291098,5.3962538724489315,9.858426684372992,0,5
6,6,1,20.99976398644166,4.882941192786974,3.6286914420845484,0,5
7,7,1,25.818269296420983,4.007441541061077,2.0793718446228944,0,5
8,8,1,32.69277198731976,3.042320694119627,8.044095911308638,0,5
9,9,1,34.687222555846844,2.9228658134628915,2.38631504136151,0,5
10,10,1,43.61531792690021,4.063055867855425,3.7124770965782306,0,5
11,11,1,45.31995352973984,2.569345390701187,4.797243292908636,0,5
12,12,1,51.16686128930915,4.395708144383613,3.6686627746193925,0,5
13,13,1,61.11276811279759,3.2030600109894602,5.3543252487863295,0,5
14,14,1,68.09496444155234,1.6473640540171655,2.20406807557006,0,5
15,15,1,77.51163722888467,2.5391506349645576,3.157295937312128,0,5
16,16,1,78.63853537278541,6.7857707584276055,4.034831886656422,0,5
17,17,1,81.88183016213665,3.842532850834493,2.7097379962767474,0,5
18,18,1,90.33600988216,6.9433549752280985,3.367991609452802,0,5
19,19,1,100.07751712759412,7.748406224498469,7.214885243754704,0,5
20,20,1,105.8275672773222,4.496215803543945,8.110942521993495,0,5
21,21,1,111.0132977342614,2.9535274937593017,4.140819025312502,0,5
22,22,1,113.62613629416283,2.8717649294629894,2.6291467257218444,0,5
23,23,1,117.64109415680096,3.7134577281057513,3.082693816249852,0,5
24,24,1,120.42357575095116,4.844324430834792,5.192201616525371,0,5
25,25,1,124.33626936277746,4.4179214399113595,3.9683061257813668,0,5
26,26,1,140.81888207235946,6.056349020985239,7.007618847782012,0,5
27,27,1,156.54324726500352,4.632620851513552,6.700262548300614,0,5
28,28,1,157.5388453555199,2.9720021862129524,4.62727832869168,0,5
29,29,1,164.57734211722018,2.1729265212749866,2.2561681434379106,0,5
30,30,1,167.3277092835728,4.6790350656472866,3.4659146807168577,0,5
31,31,1,167.95669142269307,2.948992642285709,1.7686235481235797,0,5
32,32,1,177.52417918281913,4.104166473818528,3.4488888662642356,1,5
33,33,1,178.96199694390288,2.1933995543672635,4.336422994253533,0,5
34,34,1,184.9900954116225,3.1024732637318335,2.6242207312810852,0,5
35,35,1,187.68130871281105,3.874109994230095,2.3265469860783177,0,5
36,36,1,190.6218759972548,3.011853745666388,4.939314348095937,0,5
37,37,1,192.0474486605717,4.374979823426615,6.5386678429215745,0,5
38,38,1,196.2447918572389,3.8455189470348645,2.6367331625758794,0,5
39,39,1,206.60810187860235,2.855398728036383,2.7766613433982488,0,5
40,40,1,208.09666577190828,3.6395023533835698,8.850686470756061,0,5
41,41,1,212.572134033533,2.3951051874724647,4.448523109698803,0,5
42,42,1,219.31932309806143,1.9885531134409784,1.4676302963841938,0,5
43,43,1,221.5338220735985,3.951754322790693,3.5177036681254004,0,5
44,44,1,227.66956358354983,4.7507073296908775,2.1305792767565883,0,5
45,45,1,230.6807346442125,3.573786883061308,4.305958429864812,0,5
46,46,1,236.08954175397568,5.754828545857813,4.282475621865794,0,5
47,47,1,243.9615233818448,2.2258293697314695,2.234606659962079,0,5
48,48,1,244.8530703809632,5.980093117764499,4.623315840176619,0,5
49,49,1,245.26297299625503,3.9033553927912075,2.0776295698438654,0,5
50,50,1,273.8388045920303,4.405014277355227,6.401070600031193,0,5
51,51,1,280.4150567689755,3.904317118560876,3.4957398310442525,0,5
52,52,1,287.1909425865979,4.045654112085292,2.8124415774925304,1,5
53,53,1,288.17272658244383,2.0460481085534132,2.84445845922577,0,5
54,54,1,292.0164762236464,4.136628827506598,3.0288358065583947,0,5
55,55,1,295.1934838091525,5.493605283823608,2.7738199045067677,0,5
56,56,1,295.246513752306,4.92533364584975,2.7671869422796402,1,5
57,57,1,298.2179965648666,5.240553258829041,6.241992309002302,0,5
58,58,1,298.7708552274119,3.9356965521957132,5.2998825403905245,0,5
59,59,1,299.71972152141205,5.590303861887193,3.5842559864528116,0,5
