,Unnamed: 0,Contact Group,Arrival Time,Patience Time,Handle Time,BO Need,BO Deadline
0,0,1,5.432256877099561,3.1287541273282042,2.5353109579852915,0,5
1,1,1,8.73841160327025,3.480756480339627,3.3074806535389474,0,5
2,2,1,17.904852721566414,4.990143125504784,3.727801533832421,0,5
3,3,1,41.32789254727983,3.6853209437642436,3.865660135272079,0,5
4,4,1,42.059884760922905,3.4205302502090693,4.540134208096582,0,5
5,5,1,46.64072832572144,3.1739964634136513,2.6152302254374664,0,5
6,6,1,51.29952217932255,2.6993424035074147,1.9846164678940075,0,5
7,7,1,51.62107420195397,3.3635363505210134,4.856601110227368,0,5
8,8,1,53.2450319589403,3.7569500868374157,2.470405361981102,0,5
9,9,1,59.08260050103658,5.132516448050277,7.293506267424266,0,5
10,10,1,60.66127148532821,2.6780257288839846,3.0763864353783252,1,5
11,11,1,69.35031788849369,2.892613197225809,3.945233875527243,0,5
12,12,1,71.98371160149411,3.849215050788514,2.031227462557454,0,5
13,13,1,90.61415426682422,3.579767229742166,7.225975819731141,0,5
14,14,1,90.94680319862894,2.4775036136240285,3.186869465386528,0,5
15,15,1,94.76808646718044,4.706000652103434,8.312284724512232,0,5
16,16,1,96.03862351675603,3.6834056594890208,5.248475057512901,0,5
17,17,1,98.0936958461068,3.734917049291253,3.011544575079142,0,5
18,18,1,98.5300662506374,1.6204087701842025,1.5779653942359322,0,5
19,19,1,100.8001352166078,2.8454438092117735,2.1718797296558137,0,5
20,20,1,107.1516499957652,2.5419428763726257,3.7055709539970145,0,5
21,21,1,108.15157575561908,3.200816849464958,5.358066292338023,0,5
22,22,1,109.18736438144772,3.1178667248500855,2.3871584730343898,0,5
23,23,1,112.2724659207202,1.7265785526940176,3.4984796619129357,0,5
24,24,1,115.79547106721829,2.378233057863442,1.6302026173748174,0,5
25,25,1,124.5372291971768,2.6521501778642897,2.529069244623604,0,5
26,26,1,126.0437684491825,4.019695921780839,2.968571087238179,0,5
27,27,1,142.27150840962207,1.512806635441013,2.3712929758044323,0,5
28,28,1,145.96642254806545,1.3966983510736366,2.0821906112465576,1,5
29,29,1,162.48401237701427,2.3723816473287704,1.7485549361447172,0,5
30,30,1,170.55388231617752,2.150233281518855,4.364978782856591,0,5
31,31,1,185.71943018659357,5.977070158706946,2.501737230961188,0,5
32,32,1,191.66009243176424,6.2057617048883404,5.693979502898534,0,5
33,33,1,194.14479021111637,4.544977768254439,8.444093794220777,0,5
34,34,1,205.60726640266049,1.3875810647348654,3.234091694763116,0,5
35,35,1,212.09115981918168,1.317143674954623,1.9125638791387596,0,5
36,36,1,215.1906332677065,3.016135563279906,5.442742629166165,0,5
37,37,1,228.09712194152053,2.426822099723694,7.791516428888853,0,5
38,38,1,233.7441310941861,1.613601039511627,2.9134962788679735,0,5
39,39,1,238.12377733273675,3.967683170194321,3.883662997489084,0,5
40,40,1,240.0324511225853,3.8387067243937665,3.2080429321394592,0,5
